Altitude, He, N2, O2, Ar, Total, T
10100, 4.48391e+13, 6.68171e+18, 1.7925e+18, 7.99233e+16, 0.000411091, 229.31
10105, 4.48098e+13, 6.67735e+18, 1.79133e+18, 7.98712e+16, 0.000410823, 229.289
10110, 4.47806e+13, 6.673e+18, 1.79017e+18, 7.98191e+16, 0.000410555, 229.268
10115, 4.47514e+13, 6.66865e+18, 1.789e+18, 7.9767e+16, 0.000410287, 229.248
10120, 4.47222e+13, 6.66429e+18, 1.78783e+18, 7.9715e+16, 0.000410019, 229.227
10125, 4.4693e+13, 6.65995e+18, 1.78666e+18, 7.96629e+16, 0.000409752, 229.206
10130, 4.46639e+13, 6.6556e+18, 1.7855e+18, 7.96109e+16, 0.000409484, 229.186
10135, 4.46347e+13, 6.65125e+18, 1.78433e+18, 7.95589e+16, 0.000409217, 229.165
10140, 4.46055e+13, 6.64691e+18, 1.78317e+18, 7.9507e+16, 0.00040895, 229.144
10145, 4.45764e+13, 6.64257e+18, 1.782e+18, 7.9455e+16, 0.000408682, 229.124
10150, 4.45473e+13, 6.63822e+18, 1.78084e+18, 7.94031e+16, 0.000408415, 229.103
10155, 4.45181e+13, 6.63389e+18, 1.77967e+18, 7.93512e+16, 0.000408148, 229.083
10160, 4.4489e+13, 6.62955e+18, 1.77851e+18, 7.92993e+16, 0.000407882, 229.062
10165, 4.44599e+13, 6.62521e+18, 1.77735e+18, 7.92475e+16, 0.000407615, 229.042
10170, 4.44309e+13, 6.62088e+18, 1.77618e+18, 7.91956e+16, 0.000407348, 229.021
10175, 4.44018e+13, 6.61655e+18, 1.77502e+18, 7.91438e+16, 0.000407082, 229.001
10180, 4.43727e+13, 6.61222e+18, 1.77386e+18, 7.9092e+16, 0.000406815, 228.981
10185, 4.43437e+13, 6.60789e+18, 1.7727e+18, 7.90403e+16, 0.000406549, 228.96
10190, 4.43146e+13, 6.60356e+18, 1.77154e+18, 7.89885e+16, 0.000406283, 228.94
10195, 4.42856e+13, 6.59924e+18, 1.77038e+18, 7.89368e+16, 0.000406017, 228.92
10200, 4.42566e+13, 6.59491e+18, 1.76922e+18, 7.8885e+16, 0.000405751, 228.899
10205, 4.42276e+13, 6.59059e+18, 1.76806e+18, 7.88334e+16, 0.000405485, 228.879
10210, 4.41986e+13, 6.58627e+18, 1.7669e+18, 7.87817e+16, 0.000405219, 228.859
10215, 4.41696e+13, 6.58195e+18, 1.76574e+18, 7.873e+16, 0.000404953, 228.839
10220, 4.41407e+13, 6.57764e+18, 1.76458e+18, 7.86784e+16, 0.000404688, 228.819
10225, 4.41117e+13, 6.57332e+18, 1.76342e+18, 7.86268e+16, 0.000404422, 228.798
10230, 4.40828e+13, 6.56901e+18, 1.76227e+18, 7.85752e+16, 0.000404157, 228.778
10235, 4.40538e+13, 6.5647e+18, 1.76111e+18, 7.85236e+16, 0.000403892, 228.758
10240, 4.40249e+13, 6.56039e+18, 1.75996e+18, 7.84721e+16, 0.000403626, 228.738
10245, 4.3996e+13, 6.55608e+18, 1.7588e+18, 7.84205e+16, 0.000403361, 228.718
10250, 4.39671e+13, 6.55177e+18, 1.75764e+18, 7.8369e+16, 0.000403096, 228.698
10255, 4.39382e+13, 6.54747e+18, 1.75649e+18, 7.83176e+16, 0.000402832, 228.678
10260, 4.39094e+13, 6.54317e+18, 1.75534e+18, 7.82661e+16, 0.000402567, 228.658
10265, 4.38805e+13, 6.53887e+18, 1.75418e+18, 7.82146e+16, 0.000402302, 228.638
10270, 4.38516e+13, 6.53457e+18, 1.75303e+18, 7.81632e+16, 0.000402038, 228.618
10275, 4.38228e+13, 6.53027e+18, 1.75188e+18, 7.81118e+16, 0.000401773, 228.598
10280, 4.3794e+13, 6.52597e+18, 1.75072e+18, 7.80604e+16, 0.000401509, 228.578
10285, 4.37652e+13, 6.52168e+18, 1.74957e+18, 7.80091e+16, 0.000401245, 228.559
10290, 4.37364e+13, 6.51739e+18, 1.74842e+18, 7.79577e+16, 0.000400981, 228.539
10295, 4.37076e+13, 6.5131e+18, 1.74727e+18, 7.79064e+16, 0.000400717, 228.519
10300, 4.36788e+13, 6.50881e+18, 1.74612e+18, 7.78551e+16, 0.000400453, 228.499
10305, 4.365e+13, 6.50452e+18, 1.74497e+18, 7.78038e+16, 0.000400189, 228.479
10310, 4.36213e+13, 6.50024e+18, 1.74382e+18, 7.77526e+16, 0.000399926, 228.46
10315, 4.35925e+13, 6.49595e+18, 1.74267e+18, 7.77013e+16, 0.000399662, 228.44
10320, 4.35638e+13, 6.49167e+18, 1.74152e+18, 7.76501e+16, 0.000399399, 228.42
10325, 4.35351e+13, 6.48739e+18, 1.74037e+18, 7.75989e+16, 0.000399135, 228.401
10330, 4.35064e+13, 6.48311e+18, 1.73923e+18, 7.75478e+16, 0.000398872, 228.381
10335, 4.34777e+13, 6.47884e+18, 1.73808e+18, 7.74966e+16, 0.000398609, 228.362
10340, 4.3449e+13, 6.47456e+18, 1.73693e+18, 7.74455e+16, 0.000398346, 228.342
10345, 4.34203e+13, 6.47029e+18, 1.73578e+18, 7.73944e+16, 0.000398083, 228.322
10350, 4.33916e+13, 6.46602e+18, 1.73464e+18, 7.73433e+16, 0.00039782, 228.303
10355, 4.3363e+13, 6.46175e+18, 1.73349e+18, 7.72922e+16, 0.000397558, 228.283
10360, 4.33344e+13, 6.45748e+18, 1.73235e+18, 7.72412e+16, 0.000397295, 228.264
10365, 4.33057e+13, 6.45322e+18, 1.7312e+18, 7.71902e+16, 0.000397033, 228.244
10370, 4.32771e+13, 6.44895e+18, 1.73006e+18, 7.71392e+16, 0.00039677, 228.225
10375, 4.32485e+13, 6.44469e+18, 1.72892e+18, 7.70882e+16, 0.000396508, 228.206
10380, 4.32199e+13, 6.44043e+18, 1.72777e+18, 7.70372e+16, 0.000396246, 228.186
10385, 4.31913e+13, 6.43617e+18, 1.72663e+18, 7.69863e+16, 0.000395984, 228.167
10390, 4.31628e+13, 6.43191e+18, 1.72549e+18, 7.69354e+16, 0.000395722, 228.148
10395, 4.31342e+13, 6.42766e+18, 1.72435e+18, 7.68845e+16, 0.00039546, 228.128
10400, 4.31057e+13, 6.42341e+18, 1.72321e+18, 7.68336e+16, 0.000395199, 228.109
10405, 4.30772e+13, 6.41915e+18, 1.72207e+18, 7.67827e+16, 0.000394937, 228.09
10410, 4.30486e+13, 6.41491e+18, 1.72093e+18, 7.67319e+16, 0.000394676, 228.07
10415, 4.30201e+13, 6.41066e+18, 1.71979e+18, 7.66811e+16, 0.000394414, 228.051
10420, 4.29916e+13, 6.40641e+18, 1.71865e+18, 7.66303e+16, 0.000394153, 228.032
10425, 4.29631e+13, 6.40217e+18, 1.71751e+18, 7.65795e+16, 0.000393892, 228.013
10430, 4.29347e+13, 6.39792e+18, 1.71637e+18, 7.65288e+16, 0.000393631, 227.994
10435, 4.29062e+13, 6.39368e+18, 1.71523e+18, 7.6478e+16, 0.00039337, 227.975
10440, 4.28778e+13, 6.38944e+18, 1.7141e+18, 7.64273e+16, 0.000393109, 227.956
10445, 4.28493e+13, 6.38521e+18, 1.71296e+18, 7.63766e+16, 0.000392848, 227.937
10450, 4.28209e+13, 6.38097e+18, 1.71182e+18, 7.6326e+16, 0.000392588, 227.918
10455, 4.27925e+13, 6.37674e+18, 1.71069e+18, 7.62753e+16, 0.000392327, 227.898
10460, 4.27641e+13, 6.37251e+18, 1.70955e+18, 7.62247e+16, 0.000392067, 227.88
10465, 4.27357e+13, 6.36827e+18, 1.70842e+18, 7.61741e+16, 0.000391807, 227.861
10470, 4.27073e+13, 6.36405e+18, 1.70728e+18, 7.61235e+16, 0.000391547, 227.842
10475, 4.2679e+13, 6.35982e+18, 1.70615e+18, 7.6073e+16, 0.000391287, 227.823
10480, 4.26506e+13, 6.3556e+18, 1.70502e+18, 7.60225e+16, 0.000391027, 227.804
10485, 4.26223e+13, 6.35137e+18, 1.70388e+18, 7.59719e+16, 0.000390767, 227.785
10490, 4.2594e+13, 6.34715e+18, 1.70275e+18, 7.59214e+16, 0.000390507, 227.766
10495, 4.25656e+13, 6.34293e+18, 1.70162e+18, 7.5871e+16, 0.000390248, 227.747
10500, 4.25373e+13, 6.33871e+18, 1.70049e+18, 7.58205e+16, 0.000389988, 227.728
10505, 4.2509e+13, 6.3345e+18, 1.69936e+18, 7.57701e+16, 0.000389729, 227.71
10510, 4.24808e+13, 6.33028e+18, 1.69823e+18, 7.57197e+16, 0.000389469, 227.691
10515, 4.24525e+13, 6.32607e+18, 1.6971e+18, 7.56693e+16, 0.00038921, 227.672
10520, 4.24242e+13, 6.32186e+18, 1.69597e+18, 7.56189e+16, 0.000388951, 227.654
10525, 4.2396e+13, 6.31765e+18, 1.69484e+18, 7.55686e+16, 0.000388692, 227.635
10530, 4.23678e+13, 6.31345e+18, 1.69371e+18, 7.55183e+16, 0.000388433, 227.616
10535, 4.23395e+13, 6.30924e+18, 1.69258e+18, 7.5468e+16, 0.000388175, 227.598
10540, 4.23113e+13, 6.30504e+18, 1.69145e+18, 7.54177e+16, 0.000387916, 227.579
10545, 4.22831e+13, 6.30084e+18, 1.69033e+18, 7.53674e+16, 0.000387658, 227.56
10550, 4.2255e+13, 6.29664e+18, 1.6892e+18, 7.53172e+16, 0.000387399, 227.542
10555, 4.22268e+13, 6.29244e+18, 1.68807e+18, 7.5267e+16, 0.000387141, 227.523
10560, 4.21986e+13, 6.28824e+18, 1.68695e+18, 7.52168e+16, 0.000386883, 227.505
10565, 4.21705e+13, 6.28405e+18, 1.68582e+18, 7.51666e+16, 0.000386625, 227.486
10570, 4.21423e+13, 6.27986e+18, 1.6847e+18, 7.51165e+16, 0.000386367, 227.468
10575, 4.21142e+13, 6.27566e+18, 1.68357e+18, 7.50664e+16, 0.000386109, 227.449
10580, 4.20861e+13, 6.27148e+18, 1.68245e+18, 7.50163e+16, 0.000385851, 227.431
10585, 4.2058e+13, 6.26729e+18, 1.68133e+18, 7.49662e+16, 0.000385594, 227.413
10590, 4.20299e+13, 6.2631e+18, 1.6802e+18, 7.49161e+16, 0.000385336, 227.394
10595, 4.20019e+13, 6.25892e+18, 1.67908e+18, 7.48661e+16, 0.000385079, 227.376
10600, 4.19738e+13, 6.25474e+18, 1.67796e+18, 7.48161e+16, 0.000384821, 227.358
10605, 4.19457e+13, 6.25056e+18, 1.67684e+18, 7.47661e+16, 0.000384564, 227.339
10610, 4.19177e+13, 6.24638e+18, 1.67572e+18, 7.47161e+16, 0.000384307, 227.321
10615, 4.18897e+13, 6.2422e+18, 1.6746e+18, 7.46661e+16, 0.00038405, 227.303
10620, 4.18617e+13, 6.23803e+18, 1.67348e+18, 7.46162e+16, 0.000383793, 227.285
10625, 4.18337e+13, 6.23386e+18, 1.67236e+18, 7.45663e+16, 0.000383537, 227.266
10630, 4.18057e+13, 6.22969e+18, 1.67124e+18, 7.45164e+16, 0.00038328, 227.248
10635, 4.17777e+13, 6.22552e+18, 1.67012e+18, 7.44665e+16, 0.000383024, 227.23
10640, 4.17497e+13, 6.22135e+18, 1.669e+18, 7.44167e+16, 0.000382767, 227.212
10645, 4.17218e+13, 6.21719e+18, 1.66788e+18, 7.43669e+16, 0.000382511, 227.194
10650, 4.16938e+13, 6.21302e+18, 1.66677e+18, 7.43171e+16, 0.000382255, 227.176
10655, 4.16659e+13, 6.20886e+18, 1.66565e+18, 7.42673e+16, 0.000381999, 227.158
10660, 4.1638e+13, 6.2047e+18, 1.66453e+18, 7.42175e+16, 0.000381743, 227.14
10665, 4.16101e+13, 6.20054e+18, 1.66342e+18, 7.41678e+16, 0.000381487, 227.122
10670, 4.15822e+13, 6.19639e+18, 1.6623e+18, 7.41181e+16, 0.000381231, 227.104
10675, 4.15543e+13, 6.19223e+18, 1.66119e+18, 7.40684e+16, 0.000380976, 227.086
10680, 4.15265e+13, 6.18808e+18, 1.66008e+18, 7.40187e+16, 0.00038072, 227.068
10685, 4.14986e+13, 6.18393e+18, 1.65896e+18, 7.39691e+16, 0.000380465, 227.05
10690, 4.14708e+13, 6.17978e+18, 1.65785e+18, 7.39194e+16, 0.00038021, 227.032
10695, 4.14429e+13, 6.17563e+18, 1.65674e+18, 7.38698e+16, 0.000379954, 227.014
10700, 4.14151e+13, 6.17149e+18, 1.65562e+18, 7.38202e+16, 0.000379699, 226.996
10705, 4.13873e+13, 6.16734e+18, 1.65451e+18, 7.37707e+16, 0.000379445, 226.979
10710, 4.13595e+13, 6.1632e+18, 1.6534e+18, 7.37211e+16, 0.00037919, 226.961
10715, 4.13317e+13, 6.15906e+18, 1.65229e+18, 7.36716e+16, 0.000378935, 226.943
10720, 4.1304e+13, 6.15492e+18, 1.65118e+18, 7.36221e+16, 0.00037868, 226.925
10725, 4.12762e+13, 6.15079e+18, 1.65007e+18, 7.35727e+16, 0.000378426, 226.908
10730, 4.12485e+13, 6.14665e+18, 1.64896e+18, 7.35232e+16, 0.000378172, 226.89
10735, 4.12207e+13, 6.14252e+18, 1.64785e+18, 7.34738e+16, 0.000377917, 226.872
10740, 4.1193e+13, 6.13839e+18, 1.64675e+18, 7.34244e+16, 0.000377663, 226.854
10745, 4.11653e+13, 6.13426e+18, 1.64564e+18, 7.3375e+16, 0.000377409, 226.837
10750, 4.11376e+13, 6.13013e+18, 1.64453e+18, 7.33256e+16, 0.000377155, 226.819
10755, 4.11099e+13, 6.12601e+18, 1.64342e+18, 7.32763e+16, 0.000376901, 226.802
10760, 4.10823e+13, 6.12189e+18, 1.64232e+18, 7.32269e+16, 0.000376648, 226.784
10765, 4.10546e+13, 6.11777e+18, 1.64121e+18, 7.31776e+16, 0.000376394, 226.767
10770, 4.1027e+13, 6.11365e+18, 1.64011e+18, 7.31284e+16, 0.000376141, 226.749
10775, 4.09993e+13, 6.10953e+18, 1.639e+18, 7.30791e+16, 0.000375887, 226.732
10780, 4.09717e+13, 6.10541e+18, 1.6379e+18, 7.30299e+16, 0.000375634, 226.714
10785, 4.09441e+13, 6.1013e+18, 1.6368e+18, 7.29807e+16, 0.000375381, 226.697
10790, 4.09165e+13, 6.09719e+18, 1.63569e+18, 7.29315e+16, 0.000375128, 226.679
10795, 4.08889e+13, 6.09307e+18, 1.63459e+18, 7.28823e+16, 0.000374875, 226.662
10800, 4.08613e+13, 6.08897e+18, 1.63349e+18, 7.28332e+16, 0.000374622, 226.644
10805, 4.08338e+13, 6.08486e+18, 1.63239e+18, 7.2784e+16, 0.00037437, 226.627
10810, 4.08062e+13, 6.08075e+18, 1.63128e+18, 7.27349e+16, 0.000374117, 226.61
10815, 4.07787e+13, 6.07665e+18, 1.63018e+18, 7.26859e+16, 0.000373865, 226.592
10820, 4.07512e+13, 6.07255e+18, 1.62908e+18, 7.26368e+16, 0.000373612, 226.575
10825, 4.07237e+13, 6.06845e+18, 1.62798e+18, 7.25878e+16, 0.00037336, 226.558
10830, 4.06962e+13, 6.06435e+18, 1.62688e+18, 7.25388e+16, 0.000373108, 226.541
10835, 4.06687e+13, 6.06026e+18, 1.62579e+18, 7.24898e+16, 0.000372856, 226.523
10840, 4.06412e+13, 6.05616e+18, 1.62469e+18, 7.24408e+16, 0.000372604, 226.506
